Flag	Source	Filename	Type	TSC Event	TSC Command	Entity Index	Entity Type	Entity Name	Entity Bits	Entity Oversight Warning
2900	TSC	Almond.tsc	Write	#1000	<FL-					
6108	TSC	Almond.tsc	Write	#1000	<FL+					
4000	TSC	Almond.tsc	Write	#1100	<FL-					
827	Both	Almond.tsc	Write	#1100	<DNP	25	117	Curly, standing	AppearWhenFlagSet, SpawnInOtherDirection, Interactable	
827	Both	Almond.tsc	Write	#1100	<DNP	26	0	Null	IgnoreSolidity, SpawnInOtherDirection, Interactable, HideWhenFlagSet	
160	TSC	Almond.tsc	Write	#1100	<FL+					
830	TSC	Almond.tsc	Write	#1100	<FL+					
829	TSC	Almond.tsc	Write	#1100	<FL+					
827	TSC	Almond.tsc	Write	#1100	<FL-					
800	TSC	Almond.tsc	Write	#1100	<FL+					
801	TSC	Almond.tsc	Write	#1100	<FL+					
372	TSC	Almond.tsc	Write	#1100	<FL+					
411	TSC	Almond.tsc	Write	#1100	<FL+					
340	TSC	Almond.tsc	Write	#1100	<FL+					
159	TSC	Almond.tsc	Write	#1100	<FL+					
838	TSC	Almond.tsc	Write	#1100	<FL+					
1642	TSC	Almond.tsc	Write	#1100	<FL-					
1643	TSC	Almond.tsc	Write	#1100	<FL+					
839	TSC	Almond.tsc	Write	#1100	<FL-					
2900	TSC	Almond.tsc	Write	#1101	<FL+					
836	Both	Almond.tsc	Write	#1200	<DNA	38	259	Curly, carried	IgnoreSolidity, AppearWhenFlagSet	
829	TSC	Almond.tsc	Read	#1200	<FLJ					
0	Entity	River.pxe	Write			28	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			29	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			30	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			31	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			32	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			33	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			34	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			35	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			36	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			37	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			38	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			39	28	Critter, Flying Green (enemy)	Shootable	
0	Entity	River.pxe	Write			40	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			41	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			42	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			43	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			44	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			45	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			46	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			47	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			48	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			49	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			50	31	Bat, Black Hanging (enemy)	Shootable	
0	Entity	River.pxe	Write			51	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			52	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			53	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			54	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			55	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			56	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			57	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			58	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			59	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			60	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			61	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			62	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			63	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			64	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			65	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			66	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe	Write			67	95	Jelly (enemy)	Shootable	
0	Entity	River.pxe				68	125	Hidden Heart/Missile		
0	Entity	River.pxe				69	125	Hidden Heart/Missile		
0	Entity	River.pxe				70	125	Hidden Heart/Missile		
0	Entity	River.pxe				71	125	Hidden Heart/Missile		
0	Entity	River.pxe				72	125	Hidden Heart/Missile		
0	Entity	River.pxe				73	125	Hidden Heart/Missile		
0	Entity	River.pxe				74	125	Hidden Heart/Missile		
0	Entity	River.pxe				75	125	Hidden Heart/Missile		
0	Entity	River.pxe				76	125	Hidden Heart/Missile		
0	Entity	River.pxe				77	125	Hidden Heart/Missile		
0	Entity	River.pxe				78	125	Hidden Heart/Missile		
0	Entity	River.pxe				79	125	Hidden Heart/Missile		
0	Entity	River.pxe				80	125	Hidden Heart/Missile		
0	Entity	River.pxe				81	125	Hidden Heart/Missile		
0	Entity	River.pxe				82	125	Hidden Heart/Missile		
0	Entity	River.pxe				83	125	Hidden Heart/Missile		
0	Entity	River.pxe				84	125	Hidden Heart/Missile		
0	Entity	River.pxe				85	125	Hidden Heart/Missile		
0	Entity	River.pxe				86	125	Hidden Heart/Missile		
0	Entity	River.pxe				87	125	Hidden Heart/Missile		
274	Entity	River.pxe	Read			88	136	Puppy, carried	AppearWhenFlagSet	
201	Entity	River.pxe	Read			89	125	Hidden Heart/Missile	AppearWhenFlagSet	SpecialEntityNoWriteFlag
201	Entity	River.pxe	Read			90	125	Hidden Heart/Missile	AppearWhenFlagSet	SpecialEntityNoWriteFlag
201	Entity	River.pxe	Read			91	125	Hidden Heart/Missile	AppearWhenFlagSet	SpecialEntityNoWriteFlag
201	Entity	River.pxe	Read			92	125	Hidden Heart/Missile	AppearWhenFlagSet	SpecialEntityNoWriteFlag
201	Entity	River.pxe	Read			93	125	Hidden Heart/Missile	AppearWhenFlagSet	SpecialEntityNoWriteFlag
0	Entity	River.pxe	Write			98	31	Bat, Black Hanging (enemy)	Shootable	
836	Entity	River.pxe	Read			99	259	Curly, carried	AppearWhenFlagSet	
836	TSC	River.tsc	Read	#0090	<FLJ					
836	TSC	River.tsc	Read	#0091	<FLJ					
836	TSC	River.tsc	Read	#0092	<FLJ					
836	TSC	River.tsc	Read	#0093	<FLJ					
836	TSC	River.tsc	Read	#0094	<FLJ					
1444	TSC	River.tsc	Read	#0096	<FLJ					
850	TSC	River.tsc	Read	#0110	<FLJ					
850	TSC	River.tsc	Write	#0110	<FL+					
836	TSC	River.tsc	Write	#0111	<FL-					
1444	TSC	River.tsc	Read	#0220	<FLJ					
836	TSC	River.tsc	Read	#0220	<FLJ					
851	TSC	River.tsc	Write	#0221	<FL+					
0	Entity	Eggs2.pxe				16	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				17	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				18	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				19	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				20	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				21	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				22	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe				32	200	Dragon Zombie (enemy)		
0	Entity	Eggs2.pxe	Write			33	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			34	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			35	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			36	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			37	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			38	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			39	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			40	203	Critter, Hopping Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			59	206	Counter Bomb (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			67	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			68	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			69	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			70	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			71	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			72	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			73	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			74	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			75	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			76	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			77	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			78	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			79	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			80	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			86	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			87	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			88	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			89	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			90	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			91	208	Basu, 2 (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			92	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			93	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			94	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			95	210	Beetle, Follow Aqua (enemy)	Shootable	
0	Entity	Eggs2.pxe	Write			96	210	Beetle, Follow Aqua (enemy)	Shootable	
1341	Entity	Eggs2.pxe	Read			98	302	Camera Focus Marker	AppearWhenFlagSet	
1341	Entity	Eggs2.pxe	Read			99	292	Quake	AppearWhenFlagSet	
880	Entity	Eggs2.pxe	Read			100	15	Treasure Chest, closed	HideWhenFlagSet	
880	Entity	Eggs2.pxe	Read			101	21	Treasure Chest, open	AppearWhenFlagSet	
274	Entity	Eggs2.pxe	Read			102	136	Puppy, carried	AppearWhenFlagSet	
0	Both	Eggs2.tsc	Write	#0099	<DNP	8	0	Null	IgnoreSolidity	
159	TSC	Eggs2.tsc	Write	#0100	<FL+					
880	TSC	Eggs2.tsc	Read	#0320	<FLJ					
880	TSC	Eggs2.tsc	Write	#0320	<FL+					
0	Entity	Cthu2.pxe				8	125	Hidden Heart/Missile		
0	Entity	Cthu2.pxe	Write			9	114	Press (enemy)	Shootable	
0	Entity	Cthu2.pxe	Write			10	114	Press (enemy)	Shootable	
274	Entity	Cthu2.pxe	Read			17	136	Puppy, carried	AppearWhenFlagSet	
920	Entity	EggR2.pxe	Read			6	16	Save Point	AppearWhenFlagSet	
920	Entity	EggR2.pxe	Read			7	15	Treasure Chest, closed	HideWhenFlagSet	
920	Entity	EggR2.pxe	Read			8	21	Treasure Chest, open	AppearWhenFlagSet	
920	Entity	EggR2.pxe	Read			9	0	Null	HideWhenFlagSet	
923	Entity	EggR2.pxe	Read			10	211	Spikes (small)	HideWhenFlagSet	
923	Entity	EggR2.pxe	Read			11	211	Spikes (small)	HideWhenFlagSet	
923	Entity	EggR2.pxe	Read			12	211	Spikes (small)	HideWhenFlagSet	
923	Entity	EggR2.pxe	Read			13	211	Spikes (small)	HideWhenFlagSet	
923	Entity	EggR2.pxe	Read			14	211	Spikes (small)	HideWhenFlagSet	
920	Entity	EggR2.pxe	Read			16	0	Null	AppearWhenFlagSet	
274	Entity	EggR2.pxe	Read			17	136	Puppy, carried	AppearWhenFlagSet	
6110	TSC	EggR2.tsc	Read	#0094	<FLJ					
920	Both	EggR2.tsc	Write	#0095	<DNP	16	0	Null	IgnoreSolidity, AppearWhenFlagSet	
921	TSC	EggR2.tsc	Read	#0100	<FLJ					
921	TSC	EggR2.tsc	Read	#0101	<FLJ					
920	TSC	EggR2.tsc	Read	#0302	<FLJ					
920	TSC	EggR2.tsc	Write	#0302	<FL+					
0	Both	EggR2.tsc	Write	#0304	<DNP	15	0	Null	IgnoreSolidity	
921	TSC	EggR2.tsc	Write	#0304	<FL+					
6110	TSC	EggR2.tsc	Read	#0350	<FLJ					
921	TSC	EggR2.tsc	Read	#0350	<FLJ					
920	Both	EggR2.tsc	Write	#0350	<DNP	16	0	Null	IgnoreSolidity, AppearWhenFlagSet	
921	TSC	EggR2.tsc	Write	#1000	<FL-					
6110	TSC	EggR2.tsc	Write	#1000	<FL+					
940	Entity	EggX2.pxe	Read			4	0	Null	HideWhenFlagSet	
940	Entity	EggX2.pxe	Read			10	18	Door	AppearWhenFlagSet	
274	Entity	EggX2.pxe	Read			11	136	Puppy, carried	AppearWhenFlagSet	
120	TSC	EggX2.tsc	Read	#0094	<FLJ					
940	TSC	EggX2.tsc	Read	#0110	<FLJ					
941	TSC	EggX2.tsc	Read	#0500	<FLJ					
2460	TSC	EggX2.tsc	Read	#0500	<FLJ					
940	TSC	EggX2.tsc	Write	#0501	<FL+					
941	TSC	EggX2.tsc	Write	#0503	<FL+					
960	TSC	EggX2.tsc	Write	#0503	<FL+					
940	TSC	EggX2.tsc	Write	#0503	<FL+					
2460	Entity	Oside.pxe	Read			16	55	Kazuma	AppearWhenFlagSet	
2460	Entity	Oside.pxe	Read			18	212	Sky Dragon	AppearWhenFlagSet	
0	Entity	Oside.pxe	Write			21	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			22	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			23	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			24	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			25	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			26	215	Sandcroc, White (enemy)	Shootable	
0	Entity	Oside.pxe	Write			32	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			33	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			34	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			35	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			36	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			37	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			38	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			39	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			40	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			41	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			42	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			43	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			44	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			45	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			46	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			47	347	Hoppy (enemy)	Shootable	
0	Entity	Oside.pxe	Write			48	347	Hoppy (enemy)	Shootable	
274	Entity	Oside.pxe	Read			50	136	Puppy, carried	AppearWhenFlagSet	
2414	TSC	Oside.tsc	Read	#0090	<FLJ					
2414	TSC	Oside.tsc	Read	#0091	<FLJ					
2414	TSC	Oside.tsc	Read	#0092	<FLJ					
2414	TSC	Oside.tsc	Read	#0093	<FLJ					
2414	TSC	Oside.tsc	Read	#0094	<FLJ					
2414	TSC	Oside.tsc	Write	#0095	<FL+					
2414	TSC	Oside.tsc	Write	#0097	<FL+					
2414	TSC	Oside.tsc	Read	#0098	<FLJ					
2460	TSC	Oside.tsc	Read	#0100	<FLJ					
940	TSC	Oside.tsc	Write	#0101	<FL+					
941	TSC	Oside.tsc	Write	#0101	<FL+					
1370	TSC	Oside.tsc	Write	#0131	<FL+					
6003	TSC	Oside.tsc	Read	#0400	<FLJ					
6108	TSC	Oside.tsc	Read	#0401	<FLJ					
2460	Both	Oside.tsc	Write	#0402	<DNP	16	55	Kazuma	AppearWhenFlagSet, Interactable	
0	Both	Oside.tsc	Write	#0402	<DNP	17	0	Null	IgnoreSolidity, SpawnInOtherDirection	
274	Entity	EgEnd2.pxe	Read			8	136	Puppy, carried	AppearWhenFlagSet	
274	Entity	Itoh.pxe	Read			9	136	Puppy, carried	AppearWhenFlagSet	
1000	TSC	Itoh.tsc	Read	#0094	<FLJ					
1000	TSC	Itoh.tsc	Write	#0200	<FL+					
1025	TSC	Itoh.tsc	Write	#0200	<FL+					
1038	TSC	Itoh.tsc	Write	#0200	<FL+					
1003	TSC	Itoh.tsc	Read	#0400	<FLJ					
1002	TSC	Itoh.tsc	Read	#0400	<FLJ					
1001	TSC	Itoh.tsc	Read	#0400	<FLJ					
1001	TSC	Itoh.tsc	Write	#0400	<FL+					
1038	TSC	Itoh.tsc	Write	#0400	<FL+					
1002	TSC	Itoh.tsc	Write	#0401	<FL+					
1003	TSC	Itoh.tsc	Write	#0403	<FL+					
1043	Entity	Cent.pxe	Read			4	70	Sparkling Item	HideWhenFlagSet	
1030	Entity	Cent.pxe	Read			8	231	Rocket	AppearWhenFlagSet	
1038	Entity	Cent.pxe	Read, Write			28	274	Droll (enemy)	Shootable, AppearWhenFlagSet	
1038	Entity	Cent.pxe	Read, Write			29	274	Droll (enemy)	Shootable, AppearWhenFlagSet	
1033	Entity	Cent.pxe	Read			30	221	Shovel Brigade, walking	HideWhenFlagSet	
1033	Entity	Cent.pxe	Read			31	221	Shovel Brigade, walking	HideWhenFlagSet	
1033	Entity	Cent.pxe	Read			33	220	Shovel Brigade, standing	HideWhenFlagSet	
1033	Entity	Cent.pxe	Read			35	220	Shovel Brigade, standing	HideWhenFlagSet	
1036	Entity	Cent.pxe	Read			36	72	Sprinkler	HideWhenFlagSet	
1033	Entity	Cent.pxe	Read			39	220	Shovel Brigade, standing	HideWhenFlagSet	
1033	Entity	Cent.pxe	Read			40	221	Shovel Brigade, walking	HideWhenFlagSet	
1025	Entity	Cent.pxe	Read			41	229	Red Flowers, small	AppearWhenFlagSet	
1025	Entity	Cent.pxe	Read			42	229	Red Flowers, small	AppearWhenFlagSet	
1025	Entity	Cent.pxe	Read			43	229	Red Flowers, small	AppearWhenFlagSet	
1025	Entity	Cent.pxe	Read			44	229	Red Flowers, small	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			45	230	Red Flowers, large	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			46	230	Red Flowers, large	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			47	230	Red Flowers, large	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			48	230	Red Flowers, large	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			49	229	Red Flowers, small	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			50	229	Red Flowers, small	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			51	229	Red Flowers, small	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			52	229	Red Flowers, small	AppearWhenFlagSet	
1026	Entity	Cent.pxe	Read			53	229	Red Flowers, small	AppearWhenFlagSet	
0	Entity	Cent.pxe	Write			54	236	Gunfish (enemy)	Shootable	
0	Entity	Cent.pxe	Write			55	236	Gunfish (enemy)	Shootable	
0	Entity	Cent.pxe	Write			56	236	Gunfish (enemy)	Shootable	
0	Entity	Cent.pxe	Write			57	236	Gunfish (enemy)	Shootable	
0	Entity	Cent.pxe	Write			58	236	Gunfish (enemy)	Shootable	
0	Entity	Cent.pxe	Write			59	232	Orangebell (enemy)	Shootable	
0	Entity	Cent.pxe	Write			60	235	Midorin (enemy)	Shootable	
0	Entity	Cent.pxe	Write			61	235	Midorin (enemy)	Shootable	
0	Entity	Cent.pxe	Write			62	235	Midorin (enemy)	Shootable	
0	Entity	Cent.pxe	Write			63	235	Midorin (enemy)	Shootable	
0	Entity	Cent.pxe	Write			64	235	Midorin (enemy)	Shootable	
0	Entity	Cent.pxe	Write			65	235	Midorin (enemy)	Shootable	
1032	Entity	Cent.pxe	Read			66	223	Momorin	AppearWhenFlagSet	
1031	Entity	Cent.pxe	Read			67	217	Itoh	AppearWhenFlagSet	
0	Entity	Cent.pxe	Write			74	232	Orangebell (enemy)	Shootable	
2407	Entity	Cent.pxe	Read			75	15	Treasure Chest, closed	HideWhenFlagSet	
1036	Entity	Cent.pxe	Read			76	234	Red Flowers, picked	AppearWhenFlagSet	
1036	Entity	Cent.pxe	Read			77	234	Red Flowers, picked	AppearWhenFlagSet	
1036	Entity	Cent.pxe	Read			78	234	Red Flowers, picked	AppearWhenFlagSet	
1036	Entity	Cent.pxe	Read			79	234	Red Flowers, picked	AppearWhenFlagSet	
1038	Entity	Cent.pxe	Read, Write			110	274	Droll (enemy)	Shootable, AppearWhenFlagSet	
1038	Entity	Cent.pxe	Read, Write			111	274	Droll (enemy)	Shootable, AppearWhenFlagSet	
1039	Entity	Cent.pxe	Read			112	275	Puppy, sitting	AppearWhenFlagSet	
1042	Entity	Cent.pxe	Read			122	165	Curly, sleeping	AppearWhenFlagSet	
1341	Entity	Cent.pxe	Read			123	302	Camera Focus Marker	AppearWhenFlagSet	
1341	Entity	Cent.pxe	Read			124	292	Quake	AppearWhenFlagSet	
0	Entity	Cent.pxe	Write			125	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			126	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			127	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			128	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			129	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			132	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			133	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			134	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			135	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			136	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			137	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			138	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			139	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			140	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			141	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			142	308	Stumpy (enemy)	Shootable	
0	Entity	Cent.pxe	Write			143	308	Stumpy (enemy)	Shootable	
2407	Entity	Cent.pxe	Read			144	21	Treasure Chest, open	AppearWhenFlagSet	
274	Entity	Cent.pxe	Read			145	136	Puppy, carried	AppearWhenFlagSet	
1105	TSC	Cent.tsc	Read	#0120	<FLJ					
1023	TSC	Cent.tsc	Read	#0135	<FLJ					
1023	TSC	Cent.tsc	Write	#0136	<FL+					
1030	TSC	Cent.tsc	Read	#0150	<FLJ					
6400	TSC	Cent.tsc	Read	#0150	<FLJ					
1020	TSC	Cent.tsc	Read	#0200	<FLJ					
1020	TSC	Cent.tsc	Read	#0210	<FLJ					
1020	TSC	Cent.tsc	Read	#0220	<FLJ					
1020	TSC	Cent.tsc	Read	#0230	<FLJ					
1037	TSC	Cent.tsc	Read	#0240	<FLJ					
1020	TSC	Cent.tsc	Read	#0240	<FLJ					
1037	TSC	Cent.tsc	Write	#0241	<FL+					
1029	TSC	Cent.tsc	Read	#0250	<FLJ					
1020	TSC	Cent.tsc	Read	#0250	<FLJ					
1029	TSC	Cent.tsc	Write	#0252	<FL+					
1023	TSC	Cent.tsc	Read	#0260	<FLJ					
1022	TSC	Cent.tsc	Read	#0260	<FLJ					
1035	TSC	Cent.tsc	Read	#0260	<FLJ					
1035	TSC	Cent.tsc	Write	#0260	<FL+					
1022	TSC	Cent.tsc	Read	#0265	<FLJ					
1022	TSC	Cent.tsc	Write	#0266	<FL+					
1044	TSC	Cent.tsc	Write	#0311	<FL+					
1046	TSC	Cent.tsc	Read	#0320	<FLJ					
1045	TSC	Cent.tsc	Read	#0320	<FLJ					
1020	TSC	Cent.tsc	Read	#0320	<FLJ					
1041	TSC	Cent.tsc	Write	#0320	<FL+					
1046	TSC	Cent.tsc	Write	#0322	<FL+					
1045	TSC	Cent.tsc	Write	#0322	<FL+					
1020	TSC	Cent.tsc	Read	#0322	<FLJ					
6003	TSC	Cent.tsc	Read	#0371	<FLJ					
2800	TSC	Cent.tsc	Read	#0371	<FLJ					
6001	TSC	Cent.tsc	Read	#0371	<FLJ					
6002	TSC	Cent.tsc	Read	#0371	<FLJ					
6004	TSC	Cent.tsc	Read	#0371	<FLJ					
6001	TSC	Cent.tsc	Read	#0372	<FLJ					
6002	TSC	Cent.tsc	Read	#0372	<FLJ					
6004	TSC	Cent.tsc	Read	#0372	<FLJ					
6001	TSC	Cent.tsc	Read	#0373	<FLJ					
6002	TSC	Cent.tsc	Read	#0373	<FLJ					
6004	TSC	Cent.tsc	Read	#0373	<FLJ					
6002	TSC	Cent.tsc	Read	#0376	<FLJ					
6004	TSC	Cent.tsc	Read	#0376	<FLJ					
6002	TSC	Cent.tsc	Read	#0377	<FLJ					
6004	TSC	Cent.tsc	Read	#0377	<FLJ					
6004	TSC	Cent.tsc	Read	#0378	<FLJ					
1102	TSC	Cent.tsc	Read	#0400	<FLJ					
1102	TSC	Cent.tsc	Read	#0410	<FLJ					
2407	TSC	Cent.tsc	Read	#0415	<FLJ					
1020	TSC	Cent.tsc	Read	#0415	<FLJ					
2407	TSC	Cent.tsc	Read	#0416	<FLJ					
2407	TSC	Cent.tsc	Write	#0416	<FL+					
1040	TSC	Cent.tsc	Read	#0450	<FLJ					
1040	TSC	Cent.tsc	Write	#0450	<FL+					
1043	Both	Cent.tsc	Write	#0500	<DNP	4	70	Sparkling Item	Interactable, HideWhenFlagSet	
6003	TSC	Cent.tsc	Read	#1300	<FLJ					
2800	TSC	Cent.tsc	Read	#1300	<FLJ					
6000	TSC	Cent.tsc	Read	#1301	<FLJ					
6001	TSC	Cent.tsc	Read	#1303	<FLJ					
6100	TSC	Cent.tsc	Read	#1303	<FLJ					
6101	TSC	Cent.tsc	Read	#1304	<FLJ					
6102	TSC	Cent.tsc	Read	#1305	<FLJ					
6103	TSC	Cent.tsc	Read	#1306	<FLJ					
6104	TSC	Cent.tsc	Read	#1307	<FLJ					
6105	TSC	Cent.tsc	Read	#1308	<FLJ					
6106	TSC	Cent.tsc	Read	#1309	<FLJ					
6107	TSC	Cent.tsc	Read	#1310	<FLJ					
6108	TSC	Cent.tsc	Read	#1311	<FLJ					
